timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-27T11:53:48,codecarbon,d938fdc7-ab67-4c4e-ad8e-e668c90ddf4c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.3861401810002,6.399787527285679e-05,1.667213087095782e-06,6.740527755375,0.0,10.0,6.98196376482127e-05,0.0,0.0001035532019083,0.0001733728395565,0.0,United States,USA,virginia,,,Linux-6.14.0-37-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,8,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,0,,-78.489,38.0321,7.754322052001953,machine,8.094285714285714,0,39.114285714285714,3.032647269112723,N,1.0,0.0
2026-04-27T11:54:38,codecarbon,097b6c12-04c8-4e4a-807a-5d848139a20a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.29371500399998,6.509210946412725e-05,1.5390492288977472e-06,5.190411550609756,0.0,10.0,6.025432028528944e-05,0.0,0.0001160828440722,0.0001763371643575,0.0,United States,USA,virginia,,,Linux-6.14.0-37-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,8,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,0,,-78.489,38.0321,7.754322052001953,machine,5.0,0,39.127500000000005,3.0366172790527344,N,1.0,0.0
2026-04-27T11:56:10,codecarbon,5ed45c6b-0ccf-4a83-85ca-55544927854a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,72.03046295800004,0.0001065655835198,1.479451597888511e-06,4.6391888662370695,0.0,10.0,9.142836076733231e-05,0.0,0.0001972621267694,0.0002886904875367,0.0,United States,USA,virginia,,,Linux-6.14.0-37-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,8,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,0,,-78.489,38.0321,7.754322052001953,machine,5.927941176470589,0,39.23088235294118,3.0440369213328644,N,1.0,0.0
2026-04-27T12:00:53,codecarbon,84a71f3e-eec2-489c-a9cd-a1dacf75deb0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,59.752969549,8.906892999970234e-05,1.4906193059854873e-06,4.662289068051725,0.0,10.0,7.672709859376562e-05,0.0,0.0001645642449777,0.0002412913435715,0.0,United States,USA,virginia,,,Linux-6.14.0-37-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,8,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,0,,-78.489,38.0321,7.754322052001953,machine,1.7543859649122806,0,41.86666666666667,3.247506861101117,N,1.0,0.0
2026-04-27T12:02:36,codecarbon,4f03ce46-c594-433d-a8d8-ccb75e713095,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,86.71413600000005,0.0001276214049624,1.4717485619931414e-06,4.519335562182693,0.0,10.0,0.0001077079447325,0.0,0.0002380236170138,0.0003457315617464,0.0,United States,USA,virginia,,,Linux-6.14.0-37-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,8,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,0,,-78.489,38.0321,7.754322052001953,machine,2.380952380952381,0,42.01547619047619,3.257429531642369,N,1.0,0.0
2026-04-27T12:04:56,codecarbon,4d73969e-aaee-4095-8705-dfdf6bf540a1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,103.9654036930001,0.0001541130260521258,1.482349133248276e-06,4.5935401857828495,0.0,10.0,0.00013155555184400322,0.0,0.0002859428858055556,0.0004174984376495588,0.0,United States,USA,virginia,,,Linux-6.14.0-37-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,8,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,0,,-78.489,38.0321,7.754322052001953,machine,5.445544554455446,0,42.11485148514852,3.2640414096341273,N,1.0,0.0
